IGKV19-93*01	1	69	70	102	103	147	148	168	169	264
IGKV19-93*02	1	69	70	102	103	147	148	168	169	264
IGKV2-109*01	1	69	70	117	118	162	163	183	184	279
IGKV2-109*02	1	69	70	117	118	162	163	183	184	279
IGKV2-109*03	1	69	70	117	118	162	163	183	184	279
IGKV2-109*04	1	69	70	117	118	162	163	183	184	279
IGKV2-112*01	1	69	70	117	118	162	163	183	184	279
IGKV2-112*02	1	69	70	117	118	162	163	183	184	279
IGKV2-137*01	1	69	70	117	118	162	163	183	184	279
IGKV2-a*01	1	69	70	117	118	162	163	183	184	279
IGKV20-101-2*01	1	66	67	99	100	144	145	165	166	261
IGKV3-1*01	1	69	70	114	115	159	160	180	181	276
IGKV3-10*01	1	69	70	114	115	159	160	180	181	276
IGKV3-12*01	1	69	70	114	115	159	160	180	181	276
IGKV3-2*01	1	69	70	114	115	159	160	180	181	276
IGKV3-3*01	1	69	70	114	115	159	160	180	181	276
IGKV3-4*01	1	69	70	114	115	159	160	180	181	276
IGKV3-5*01	1	69	70	114	115	159	160	180	181	276
IGKV3-7*01	1	69	70	114	115	159	160	180	181	276
IGKV3-8*01	1	69	70	114	115	160	161	180	181	276
IGKV3-9*01	1	69	70	114	115	159	160	180	181	276
IGKV4-50*01	1	69	70	99	100	144	145	165	166	261
IGKV4-51*01	1	69	70	105	106	150	151	171	172	267
IGKV4-52*01	1	69	70	99	100	144	145	165	166	261
IGKV4-53*01	1	69	70	105	106	150	151	171	172	267
IGKV4-54*01	1	69	70	99	100	144	145	165	166	261
IGKV4-55*01	1	69	70	99	100	144	145	165	166	261
IGKV4-56*01	1	69	70	99	100	144	145	165	166	261
IGKV4-57*01	1	69	70	99	100	144	145	165	166	261
IGKV4-57-1*01	1	69	70	105	106	150	151	171	172	267
IGKV4-58*01	1	69	70	105	106	150	151	171	172	267
IGKV4-59*01	1	69	70	99	100	144	145	165	166	261
IGKV4-60*01	1	69	70	105	106	150	151	171	172	267
IGKV4-61*01	1	69	70	99	100	144	145	165	166	261
IGKV4-62*01	1	69	70	99	100	144	145	165	166	261
IGKV4-63*01	1	69	70	99	100	144	145	165	166	261
IGKV4-68*01	1	69	70	99	100	144	145	165	166	261
IGKV4-69*01	1	69	70	99	100	144	145	165	166	261
IGKV4-70*01	1	69	70	99	100	144	145	165	166	261
IGKV4-71*01	1	69	70	99	100	144	145	165	166	261
IGKV4-72*01	1	69	70	99	100	144	145	165	166	261
IGKV4-73*01	1	69	70	105	106	150	151	171	172	267
IGKV4-74*01	1	69	70	105	106	150	151	171	172	267
IGKV4-75*01	1	69	70	105	106	150	151	171	172	267
IGKV4-77*01	1	69	70	99	100	144	145	165	166	261
IGKV4-78*01	1	69	70	105	106	150	151	171	172	267
IGKV4-79*01	1	69	70	105	106	150	151	171	172	267
IGKV4-80*01	1	69	70	99	100	144	145	165	166	261
IGKV4-81*01	1	69	70	105	106	150	151	171	172	267
IGKV4-83*01	1	69	70	99	100	144	145	165	166	261
IGKV4-86*01	1	69	70	99	100	144	145	165	166	261
IGKV4-90*01	1	69	70	99	100	144	145	165	166	261
IGKV4-91*01	1	69	70	105	106	150	151	171	172	267
IGKV4-92*01	1	69	70	105	106	150	151	171	172	267
IGKV5-37*01	1	69	70	102	103	147	148	168	169	264
IGKV5-39*01	1	69	70	102	103	147	148	168	169	264
IGKV5-43*01	1	69	70	102	103	147	148	168	169	264
IGKV5-45*01	1	69	70	102	103	147	148	168	169	264
IGKV5-48*01	1	69	70	102	103	147	148	168	169	264
IGKV6-13*01	1	69	70	102	103	147	148	168	169	264
IGKV6-14*01	1	69	70	102	103	147	148	168	169	264
IGKV6-15*01	1	69	70	102	103	147	148	168	169	264
IGKV6-17*01	1	69	70	102	103	147	148	168	169	264
IGKV6-20*01	1	69	70	102	103	147	148	168	169	264
IGKV6-23*01	1	69	70	102	103	147	148	168	169	264
IGKV6-25*01	1	69	70	102	103	147	148	168	169	264
IGKV6-29*01	1	69	70	102	103	147	148	168	169	264
IGKV6-32*01	1	69	70	102	103	147	148	168	169	264
IGKV6-32*02	1	69	70	102	103	147	148	168	169	264
IGKV6-b*01	1	69	70	102	103	147	148	168	169	264
IGKV6-c*01	1	69	70	102	103	147	148	168	169	264
IGKV6-d*01	1	69	70	102	103	147	148	168	169	264
IGKV7-33*01	1	69	70	120	121	165	166	186	187	282
IGKV8-16*01	1	69	70	120	121	165	166	186	187	282
IGKV8-18*01	1	69	70	120	121	165	166	186	187	282
IGKV8-19*01	1	69	70	120	121	165	166	186	187	282
IGKV8-21*01	1	69	70	120	121	165	166	186	187	282
IGKV8-23-1*01	1	48	49	99	100	144	145	165	166	261
IGKV8-24*01	1	69	70	120	121	165	166	186	187	282
IGKV8-26*01	1	69	70	120	121	165	166	186	187	282
IGKV8-27*01	1	69	70	120	121	165	166	186	187	282
IGKV8-28*01	1	69	70	120	121	165	166	186	187	282
IGKV8-28*02	1	69	70	120	121	165	166	186	187	282
IGKV8-30*01	1	69	70	120	121	165	166	186	187	282
IGKV8-34*01	1	69	70	120	121	165	166	186	187	282
IGKV9-119*01	1	69	70	102	103	147	148	168	169	264
IGKV9-120*01	1	69	70	102	103	147	148	168	169	264
IGKV9-123*01	1	69	70	102	103	147	148	168	169	264
IGKV9-124*01	1	69	70	102	103	147	148	168	169	264
IGKV9-128*01	1	69	70	102	103	147	148	168	169	264
IGKV9-129*01	1	69	70	102	103	147	148	168	169	264
IGKV10-94*01	1	69	70	102	103	147	148	168	169	264
IGKV10-96*01	1	69	70	102	103	147	148	168	169	264
IGLV1*01	1	66	67	108	109	153	154	174	175	270
IGLV1*02	1	66	67	108	109	153	154	174	175	270
IGLV2*01	1	66	67	108	109	153	154	174	175	270
IGLV2*02	1	66	67	108	109	153	154	174	175	270
IGLV3*01	1	66	67	102	103	159	160	180	181	276
IGLV4*01	1	56	57	95	96	140	141	161	162	245
IGLV5*01	1	56	57	95	96	140	141	161	162	245
IGLV6*01	1	56	57	95	96	140	141	161	162	245
IGLV6*02	1	56	57	95	96	140	141	161	162	245
IGLV6*03	1	56	57	95	96	140	141	161	162	245
IGLV7*01	1	56	57	95	96	140	141	161	162	245
IGLV7*02	1	56	57	95	96	140	141	161	162	245
IGLV8*01	1	56	57	95	96	140	141	161	162	245
IGLV8*02	1	56	57	95	96	140	141	161	162	245
IGLV2*01	1	66	67	108	109	153	154	174	175	270
IGLV3*01	1	66	67	102	103	159	160	180	181	276
IGLV4*01	1	56	57	95	96	140	141	161	162	245
IGLV4*02	1	56	57	95	96	140	141	161	162	245
IGLV8*01	1	56	57	95	96	140	141	161	162	245
