Clavage	N	Type	abundance	gen_length	subject_id
False	9202	V	35	294	IGHV4-b
True	9202	D left	35	20	IGHD5-24
True	9202	D right	35	20	IGHD5-24
True	9202	J	35	48	IGHJ4
True	9203	V	98	296	IGHV1-69
True	9203	D left	98	31	IGHD2-15
True	9203	D right	98	31	IGHD2-15
True	9203	J	98	51	IGHJ5
False	9204	V	29	299	IGHV4-61
True	9204	D left	29	23	IGHD5-12
True	9204	D right	29	23	IGHD5-12
True	9204	J	29	62	IGHJ6
True	9205	V	8	299	IGHV4-30-4
True	9205	D left	8	31	IGHD2-15
True	9205	D right	8	31	IGHD2-15
True	9205	J	8	51	IGHJ5
True	9206	V	51	296	IGHV1-69
False	9206	D left	51	31	IGHD3-9
True	9206	D right	51	31	IGHD3-9
True	9206	J	51	62	IGHJ6
True	9207	V	28	296	IGHV1-69
True	9207	J	28	62	IGHJ6
False	9208	V	5	296	IGHV3-7
True	9208	D left	5	23	IGHD5-12
True	9208	D right	5	23	IGHD5-12
True	9208	J	5	48	IGHJ4
True	9209	V	5	296	IGHV1-69
False	9209	D left	5	20	IGHD5-5
True	9209	D right	5	20	IGHD5-5
True	9209	J	5	62	IGHJ6
True	9210	V	5	296	IGHV3-23
True	9210	D left	5	30	IGHD3-10
True	9210	D right	5	30	IGHD3-10
True	9210	J	5	51	IGHJ5
True	9211	V	41	296	IGHV3-33
True	9211	D left	41	21	IGHD6-19
True	9211	D right	41	21	IGHD6-19
True	9211	J	41	62	IGHJ6
False	9212	V	5	301	IGHV2-26
True	9212	D left	5	31	IGHD3-3
False	9212	D right	5	31	IGHD3-3
True	9212	J	5	62	IGHJ6
False	9213	V	15	296	IGHV3-7
True	9213	D left	15	23	IGHD5-12
True	9213	D right	15	23	IGHD5-12
True	9213	J	15	48	IGHJ4
True	9214	V	65	296	IGHV4-4
True	9214	D left	65	31	IGHD2-15
True	9214	D right	65	31	IGHD2-15
True	9214	J	65	48	IGHJ4
True	9215	V	24	298	IGHV3-9
False	9215	D left	24	16	IGHD4-17
True	9215	D right	24	16	IGHD4-17
True	9215	J	24	62	IGHJ6
True	9216	V	9	296	IGHV3-20
False	9216	D left	9	31	IGHD2-15
True	9216	D right	9	31	IGHD2-15
True	9216	J	9	51	IGHJ5
True	9217	V	16	296	IGHV3-48
True	9217	D left	16	31	IGHD3-22
True	9217	D right	16	31	IGHD3-22
True	9217	J	16	51	IGHJ5
True	9218	V	122	293	IGHV4-34
True	9218	D left	122	31	IGHD3-3
True	9218	D right	122	31	IGHD3-3
True	9218	J	122	48	IGHJ4
False	9219	V	36	302	IGHV3-15
True	9219	D left	36	21	IGHD6-19
True	9219	D right	36	21	IGHD6-19
True	9219	J	36	51	IGHJ5
True	9220	V	46	296	IGHV4-4
True	9220	D left	46	21	IGHD6-13
True	9220	D right	46	21	IGHD6-13
False	9220	J	46	62	IGHJ6
True	9221	V	13	296	IGHV3-21
True	9221	D left	13	31	IGHD3-3
True	9221	D right	13	31	IGHD3-3
True	9221	J	13	62	IGHJ6
True	9222	V	23	296	IGHV3-23
True	9222	D left	23	17	IGHD1-14
False	9222	D right	23	17	IGHD1-14
False	9222	J	23	48	IGHJ4
True	9223	V	46	293	IGHV4-34
True	9223	D left	46	31	IGHD2-8
True	9223	D right	46	31	IGHD2-8
True	9223	J	46	48	IGHJ4
True	9224	V	46	296	IGHV1-69
True	9224	D left	46	21	IGHD6-13
True	9224	D right	46	21	IGHD6-13
True	9224	J	46	62	IGHJ6
True	9225	V	20	296	IGHV4-4
True	9225	D left	20	16	IGHD4-11
False	9225	D right	20	16	IGHD4-11
True	9225	J	20	51	IGHJ5
False	9226	V	28	296	IGHV3-23
True	9226	D left	28	21	IGHD6-19
False	9226	D right	28	21	IGHD6-19
True	9226	J	28	51	IGHJ5
True	9227	V	80	296	IGHV1-69
True	9227	D left	80	31	IGHD3-9
True	9227	D right	80	31	IGHD3-9
True	9227	J	80	62	IGHJ6
True	9228	V	38	296	IGHV1-69
True	9228	D left	38	31	IGHD2-15
True	9228	D right	38	31	IGHD2-15
True	9228	J	38	48	IGHJ4
False	9229	V	56	294	IGHV4-b
True	9229	D left	56	21	IGHD6-13
False	9229	D right	56	21	IGHD6-13
True	9229	J	56	62	IGHJ6
False	9230	V	37	296	IGHV3-48
True	9230	D left	37	16	IGHD4-17
False	9230	D right	37	16	IGHD4-17
True	9230	J	37	62	IGHJ6
False	9231	V	36	294	IGHV1-2
True	9231	D left	36	20	IGHD1-26
True	9231	D right	36	20	IGHD1-26
True	9231	J	36	62	IGHJ6
False	9232	V	29	294	IGHV4-b
True	9232	D left	29	31	IGHD3-22
True	9232	D right	29	31	IGHD3-22
True	9232	J	29	48	IGHJ4
False	9233	V	27	296	IGHV3-21
True	9233	D left	27	37	IGHD3-16
True	9233	D right	27	37	IGHD3-16
True	9233	J	27	62	IGHJ6
True	9234	V	18	297	IGLV2-14
False	9234	J	18	38	IGLJ1
True	9235	V	19	296	IGHV3-30
True	9235	D left	19	31	IGHD2-15
False	9235	D right	19	31	IGHD2-15
False	9235	J	19	51	IGHJ5
True	9236	V	97	293	IGHV4-59
True	9236	D left	97	37	IGHD3-16
True	9236	D right	97	37	IGHD3-16
True	9236	J	97	53	IGHJ2
False	9237	V	5	296	IGHV1-69
True	9237	D left	5	23	IGHD5-12
True	9237	D right	5	23	IGHD5-12
False	9237	J	5	51	IGHJ5
False	9238	V	22	296	IGHV3-30
True	9238	D left	22	31	IGHD3-3
True	9238	D right	22	31	IGHD3-3
True	9238	J	22	51	IGHJ5
False	9239	V	45	296	IGHV1-69
True	9239	D left	45	20	IGHD1-26
True	9239	D right	45	20	IGHD1-26
True	9239	J	45	48	IGHJ4
True	9240	V	14	296	IGHV3-21
True	9240	D left	14	31	IGHD3-22
True	9240	D right	14	31	IGHD3-22
True	9240	J	14	48	IGHJ4
False	9241	V	32	296	IGHV1-3
True	9241	D left	32	31	IGHD3-10
True	9241	D right	32	31	IGHD3-10
True	9241	J	32	48	IGHJ4
True	9242	V	23	296	IGHV3-33
True	9242	D left	23	20	IGHD5-24
True	9242	D right	23	20	IGHD5-24
True	9242	J	23	48	IGHJ4
False	9243	V	25	296	IGHV3-21
True	9243	D left	25	31	IGHD3-3
True	9243	D right	25	31	IGHD3-3
True	9243	J	25	62	IGHJ6
False	9244	V	60	294	IGHV1-2
True	9244	D left	60	31	IGHD2-2
True	9244	D right	60	31	IGHD2-2
True	9244	J	60	62	IGHJ6
True	9245	V	66	293	IGHV4-34
True	9245	D left	66	16	IGHD4-17
True	9245	D right	66	16	IGHD4-17
True	9245	J	66	51	IGHJ5
False	9246	V	47	296	IGHV1-69
False	9246	D left	47	30	IGHD3-10
True	9246	D right	47	30	IGHD3-10
True	9246	J	47	48	IGHJ4
True	9247	V	32	296	IGHV3-30
True	9247	D left	32	31	IGHD2-15
False	9247	D right	32	31	IGHD2-15
True	9247	J	32	62	IGHJ6
True	9248	V	51	299	IGHV4-30-2
True	9248	D left	51	31	IGHD2-2
True	9248	D right	51	31	IGHD2-2
True	9248	J	51	48	IGHJ4
False	9249	V	30	294	IGHV3-30-3
True	9249	D left	30	20	IGHD5-5
False	9249	D right	30	20	IGHD5-5
True	9249	J	30	48	IGHJ4
False	9250	V	24	296	IGHV3-21
True	9250	D left	24	20	IGHD5-24
True	9250	D right	24	20	IGHD5-24
True	9250	J	24	48	IGHJ4
False	9251	V	8	296	IGHV3-74
True	9251	D left	8	31	IGHD3-22
True	9251	D right	8	31	IGHD3-22
True	9251	J	8	48	IGHJ4
True	9252	V	146	297	IGHV2-5
True	9252	D left	146	31	IGHD2-2
True	9252	D right	146	31	IGHD2-2
True	9252	J	146	62	IGHJ6
True	9253	V	11	294	IGHV3-30-3
True	9253	D left	11	31	IGHD2-15
True	9253	D right	11	31	IGHD2-15
True	9253	J	11	48	IGHJ4
True	9254	V	9	296	IGHV3-7
True	9254	D left	9	18	IGHD6-25
False	9254	D right	9	18	IGHD6-25
True	9254	J	9	48	IGHJ4
False	9255	V	102	294	IGHV5-a
True	9255	D left	102	16	IGHD4-11
False	9255	D right	102	16	IGHD4-11
True	9255	J	102	62	IGHJ6
False	9256	V	49	296	IGHV1-3
True	9256	D left	49	23	IGHD5-12
True	9256	D right	49	23	IGHD5-12
True	9256	J	49	48	IGHJ4
True	9257	V	11	296	IGHV3-64D
True	9257	D left	11	31	IGHD2-15
True	9257	D right	11	31	IGHD2-15
True	9257	J	11	48	IGHJ4
True	9258	V	23	296	IGHV3-33
True	9258	D left	23	20	IGHD1-26
True	9258	D right	23	20	IGHD1-26
True	9258	J	23	48	IGHJ4
True	9259	V	31	293	IGHV4-59
True	9259	D left	31	20	IGHD1-26
True	9259	D right	31	20	IGHD1-26
False	9259	J	31	48	IGHJ4
False	9260	V	51	296	IGHV3-11
True	9260	D left	51	20	IGHD5-5
True	9260	D right	51	20	IGHD5-5
True	9260	J	51	62	IGHJ6
False	9261	V	24	294	IGHV4-b
True	9261	D left	24	31	IGHD3-22
True	9261	D right	24	31	IGHD3-22
False	9261	J	24	62	IGHJ6
True	9262	V	9	296	IGHV3-23
True	9262	D left	9	17	IGHD1-1
True	9262	D right	9	17	IGHD1-1
False	9262	J	9	48	IGHJ4
True	9263	V	44	296	IGHV3-23
True	9263	D left	44	21	IGHD6-13
False	9263	D right	44	21	IGHD6-13
True	9263	J	44	62	IGHJ6
True	9264	V	15	296	IGHV3-48
True	9264	D left	15	31	IGHD2-15
True	9264	D right	15	31	IGHD2-15
True	9264	J	15	48	IGHJ4
True	9265	V	43	296	IGHV3-23
True	9265	D left	43	21	IGHD6-19
True	9265	D right	43	21	IGHD6-19
False	9265	J	43	53	IGHJ2
True	9266	V	51	296	IGHV1-69
True	9266	D left	51	31	IGHD2-2
False	9266	D right	51	31	IGHD2-2
True	9266	J	51	62	IGHJ6
True	9267	V	53	293	IGHV4-34
True	9267	D left	53	31	IGHD3-9
True	9267	D right	53	31	IGHD3-9
True	9267	J	53	48	IGHJ4
True	9268	V	34	298	IGHV3-9
True	9268	D left	34	31	IGHD3-22
True	9268	D right	34	31	IGHD3-22
True	9268	J	34	48	IGHJ4
False	9269	V	18	298	IGHV3-9
True	9269	D left	18	31	IGHD3-22
True	9269	D right	18	31	IGHD3-22
True	9269	J	18	51	IGHJ5
False	9270	V	37	294	IGHV3-30-3
True	9270	D left	37	31	IGHD3-3
True	9270	D right	37	31	IGHD3-3
True	9270	J	37	62	IGHJ6
False	9271	V	82	296	IGHV5-51
True	9271	D left	82	16	IGHD4-17
True	9271	D right	82	16	IGHD4-17
True	9271	J	82	51	IGHJ5
True	9272	V	18	296	IGHV3-23
True	9272	D left	18	23	IGHD5-12
True	9272	D right	18	23	IGHD5-12
True	9272	J	18	48	IGHJ4
True	9273	V	26	296	IGHV1-3
False	9273	D left	26	20	IGHD5-5
True	9273	D right	26	20	IGHD5-5
True	9273	J	26	48	IGHJ4
True	9274	V	5	296	IGHV1-c
True	9274	D left	5	31	IGHD2-15
True	9274	D right	5	31	IGHD2-15
True	9274	J	5	51	IGHJ5
True	9275	V	14	296	IGHV3-33
True	9275	D left	14	21	IGHD6-19
True	9275	D right	14	21	IGHD6-19
False	9275	J	14	48	IGHJ4
False	9276	V	8	294	IGHV4-b
True	9276	D left	8	21	IGHD6-19
True	9276	D right	8	21	IGHD6-19
True	9276	J	8	48	IGHJ4
True	9277	V	6	293	IGHV4-34
True	9277	D left	6	18	IGHD6-6
False	9277	D right	6	18	IGHD6-6
True	9277	J	6	62	IGHJ6
True	9278	V	35	296	IGHV1-8
True	9278	D left	35	20	IGHD1-26
True	9278	D right	35	20	IGHD1-26
True	9278	J	35	48	IGHJ4
False	9279	V	59	294	IGHV4-b
True	9279	D left	59	31	IGHD3-3
True	9279	D right	59	31	IGHD3-3
True	9279	J	59	51	IGHJ5
False	9280	V	105	296	IGHV1-3
True	9280	J	105	51	IGHJ5
True	9281	V	52	296	IGHV3-21
True	9281	D left	52	31	IGHD2-8
True	9281	D right	52	31	IGHD2-8
True	9281	J	52	51	IGHJ5
True	9282	V	78	296	IGHV1-3
True	9282	D left	78	31	IGHD3-22
False	9282	D right	78	31	IGHD3-22
True	9282	J	78	48	IGHJ4
True	9283	V	70	296	IGHV1-69
True	9283	D left	70	31	IGHD2-2
True	9283	D right	70	31	IGHD2-2
True	9283	J	70	62	IGHJ6
False	9284	V	60	296	IGHV1-18
True	9284	D left	60	31	IGHD2-15
True	9284	D right	60	31	IGHD2-15
True	9284	J	60	48	IGHJ4
True	9285	V	17	296	IGHV3-21
True	9285	D left	17	21	IGHD6-19
True	9285	D right	17	21	IGHD6-19
False	9285	J	17	48	IGHJ4
True	9286	V	15	296	IGHV3-64
True	9286	D left	15	21	IGHD6-19
True	9286	D right	15	21	IGHD6-19
True	9286	J	15	62	IGHJ6
True	9287	V	9	293	IGHV4-59
True	9287	D left	9	31	IGHD3/OR15-3b
True	9287	D right	9	31	IGHD3/OR15-3b
True	9287	J	9	62	IGHJ6
True	9288	V	29	296	IGHV3-23
True	9288	D left	29	31	IGHD3-22
True	9288	D right	29	31	IGHD3-22
False	9288	J	29	48	IGHJ4
True	9289	V	5	296	IGHV1-3
True	9289	D left	5	23	IGHD5-12
True	9289	D right	5	23	IGHD5-12
True	9289	J	5	48	IGHJ4
True	9290	V	20	302	IGHV3-49
True	9290	D left	20	20	IGHD1-26
True	9290	D right	20	20	IGHD1-26
True	9290	J	20	48	IGHJ4
False	9291	V	74	299	IGHV4-31
True	9291	D left	74	20	IGHD5-24
True	9291	D right	74	20	IGHD5-24
True	9291	J	74	51	IGHJ5
False	9292	V	43	294	IGHV4-b
True	9292	D left	43	31	IGHD3-3
True	9292	D right	43	31	IGHD3-3
True	9292	J	43	51	IGHJ5
False	9293	V	20	294	IGHV4-b
True	9293	D left	20	31	IGHD2/OR15-2b
True	9293	D right	20	31	IGHD2/OR15-2b
False	9293	J	20	48	IGHJ4
True	9294	V	53	296	IGHV1-69
True	9294	D left	53	23	IGHD5-12
True	9294	D right	53	23	IGHD5-12
True	9294	J	53	51	IGHJ5
True	9295	V	21	293	IGHV4-59
True	9295	D left	21	31	IGHD3-3
True	9295	D right	21	31	IGHD3-3
True	9295	J	21	51	IGHJ5
False	9296	V	5	294	IGHV5-a
True	9296	D left	5	31	IGHD3-9
True	9296	D right	5	31	IGHD3-9
True	9296	J	5	48	IGHJ4
True	9297	V	29	296	IGHV3-74
False	9297	D left	29	31	IGHD2-2
True	9297	D right	29	31	IGHD2-2
True	9297	J	29	62	IGHJ6
False	9298	V	23	296	IGHV3-7
True	9298	D left	23	19	IGHD4-23
True	9298	D right	23	19	IGHD4-23
True	9298	J	23	48	IGHJ4
True	9299	V	16	296	IGHV3-48
False	9299	D left	16	16	IGHD4-17
True	9299	D right	16	16	IGHD4-17
True	9299	J	16	48	IGHJ4
True	9300	V	10	296	IGHV3-23
True	9300	D left	10	31	IGHD2-2
True	9300	D right	10	31	IGHD2-2
True	9300	J	10	48	IGHJ4
True	9301	V	43	298	IGHV3-9
True	9301	J	43	62	IGHJ6
False	9302	V	5	296	IGHV3-74
True	9302	D left	5	31	IGHD2-2
True	9302	D right	5	31	IGHD2-2
True	9302	J	5	48	IGHJ4
False	9303	V	23	296	IGHV3-7
True	9303	D left	23	23	IGHD5-12
True	9303	D right	23	23	IGHD5-12
True	9303	J	23	48	IGHJ4
True	9304	V	16	296	IGHV3-23
False	9304	D left	16	37	IGHD3-16
True	9304	D right	16	37	IGHD3-16
False	9304	J	16	48	IGHJ4
False	9305	V	21	296	IGHV3-33
True	9305	D left	21	31	IGHD2/OR15-2b
True	9305	D right	21	31	IGHD2/OR15-2b
False	9305	J	21	48	IGHJ4
False	9306	V	49	294	IGHV1-f
True	9306	D left	49	31	IGHD3-10
True	9306	D right	49	31	IGHD3-10
True	9306	J	49	51	IGHJ5
False	9307	V	11	296	IGHV3-33
True	9307	D left	11	21	IGHD6-19
True	9307	D right	11	21	IGHD6-19
True	9307	J	11	48	IGHJ4
False	9308	V	49	291	IGHV3-53
True	9308	D left	49	31	IGHD3-22
True	9308	D right	49	31	IGHD3-22
False	9308	J	49	51	IGHJ5
True	9309	V	29	296	IGHV3-48
True	9309	D left	29	17	IGHD1-20
False	9309	D right	29	17	IGHD1-20
True	9309	J	29	48	IGHJ4
True	9310	V	26	302	IGHV3-73
True	9310	D left	26	31	IGHD3-22
True	9310	D right	26	31	IGHD3-22
True	9310	J	26	48	IGHJ4
False	9311	V	21	302	IGHV3-15
True	9311	D left	21	20	IGHD5-24
True	9311	D right	21	20	IGHD5-24
True	9311	J	21	48	IGHJ4
False	9312	V	42	296	IGHV3-7
True	9312	D left	42	31	IGHD3-10
True	9312	D right	42	31	IGHD3-10
True	9312	J	42	62	IGHJ6
True	9313	V	18	299	IGHV4-30-4
True	9313	D left	18	21	IGHD6-19
True	9313	D right	18	21	IGHD6-19
True	9313	J	18	48	IGHJ4
False	9314	V	36	291	IGHV3-53
True	9314	D left	36	21	IGHD6-19
False	9314	D right	36	21	IGHD6-19
True	9314	J	36	48	IGHJ4
True	9315	V	158	296	IGHV1-69
False	9315	D left	158	16	IGHD4-11
False	9315	D right	158	16	IGHD4-11
True	9315	J	158	62	IGHJ6
True	9316	V	34	296	IGHV3-48
True	9316	D left	34	30	IGHD3-10
True	9316	D right	34	30	IGHD3-10
True	9316	J	34	48	IGHJ4
False	9317	V	63	294	IGHV4-b
True	9317	D left	63	28	IGHD2-21
True	9317	D right	63	28	IGHD2-21
True	9317	J	63	51	IGHJ5
False	9318	V	18	293	IGHV4-34
True	9318	D left	18	21	IGHD6-13
True	9318	D right	18	21	IGHD6-13
True	9318	J	18	51	IGHJ5
True	9319	V	83	296	IGHV1-69
True	9319	D left	83	16	IGHD4-17
True	9319	D right	83	16	IGHD4-17
True	9319	J	83	53	IGHJ2
True	9320	V	33	296	IGHV1-69
True	9320	D left	33	20	IGHD1-26
True	9320	D right	33	20	IGHD1-26
False	9320	J	33	51	IGHJ5
True	9321	V	36	296	IGHV1-69
False	9321	D left	36	16	IGHD4-17
False	9321	D right	36	16	IGHD4-17
True	9321	J	36	48	IGHJ4
True	9322	V	18	302	IGHV3-49
True	9322	D left	18	18	IGHD6-6
True	9322	D right	18	18	IGHD6-6
True	9322	J	18	48	IGHJ4
False	9323	V	9	296	IGHV3-74
True	9323	D left	9	31	IGHD2-15
True	9323	D right	9	31	IGHD2-15
False	9323	J	9	48	IGHJ4
True	9324	V	29	296	IGHV3-11
True	9324	J	29	62	IGHJ6
False	9325	V	86	294	IGHV4-b
True	9325	D left	86	16	IGHD4-17
True	9325	D right	86	16	IGHD4-17
True	9325	J	86	62	IGHJ6
True	9326	V	96	293	IGHV4-34
True	9326	D left	96	37	IGHD3-16
True	9326	D right	96	37	IGHD3-16
True	9326	J	96	51	IGHJ5
False	9327	V	21	296	IGHV3-7
True	9327	D left	21	31	IGHD2-15
True	9327	D right	21	31	IGHD2-15
True	9327	J	21	62	IGHJ6
True	9328	V	58	296	IGHV4-4
True	9328	D left	58	18	IGHD6-6
True	9328	D right	58	18	IGHD6-6
True	9328	J	58	62	IGHJ6
True	9329	V	28	299	IGHV4-30-2
True	9329	D left	28	31	IGHD2-15
False	9329	D right	28	31	IGHD2-15
True	9329	J	28	48	IGHJ4
False	9330	V	25	296	IGHV1-18
True	9330	D left	25	31	IGHD3-10
True	9330	D right	25	31	IGHD3-10
True	9330	J	25	48	IGHJ4
False	9331	V	39	296	IGHV1-69
False	9331	D left	39	30	IGHD3-10
True	9331	D right	39	30	IGHD3-10
True	9331	J	39	48	IGHJ4
True	9332	V	118	296	IGHV1-69
False	9332	D left	118	31	IGHD3-22
True	9332	D right	118	31	IGHD3-22
True	9332	J	118	53	IGHJ2
False	9333	V	21	296	IGHV1-69
True	9333	D left	21	20	IGHD5-5
True	9333	D right	21	20	IGHD5-5
False	9333	J	21	48	IGHJ4
False	9334	V	67	299	IGHV4-30-4
True	9334	D left	67	31	IGHD2-15
True	9334	D right	67	31	IGHD2-15
True	9334	J	67	51	IGHJ5
True	9335	V	65	296	IGHV1-69
True	9335	D left	65	31	IGHD2-2
True	9335	D right	65	31	IGHD2-2
True	9335	J	65	62	IGHJ6
True	9336	V	7	296	IGHV3-33
True	9336	D left	7	37	IGHD3-16
True	9336	D right	7	37	IGHD3-16
True	9336	J	7	62	IGHJ6
True	9337	V	54	296	IGHV1-18
True	9337	D left	54	30	IGHD3-10
True	9337	D right	54	30	IGHD3-10
True	9337	J	54	48	IGHJ4
True	9338	V	41	296	IGHV1-69
True	9338	D left	41	18	IGHD6-25
False	9338	D right	41	18	IGHD6-25
True	9338	J	41	48	IGHJ4
True	9339	V	74	293	IGHV4-34
True	9339	D left	74	20	IGHD5-5
True	9339	D right	74	20	IGHD5-5
True	9339	J	74	51	IGHJ5
False	9340	V	13	296	IGHV3-23
True	9340	D left	13	20	IGHD5-5
True	9340	D right	13	20	IGHD5-5
True	9340	J	13	48	IGHJ4
True	9341	V	24	296	IGHV3-74
True	9341	D left	24	20	IGHD1-26
True	9341	D right	24	20	IGHD1-26
True	9341	J	24	51	IGHJ5
False	9342	V	18	293	IGHV4-34
True	9342	D left	18	31	IGHD3-3
True	9342	D right	18	31	IGHD3-3
True	9342	J	18	48	IGHJ4
True	9343	V	69	296	IGHV1-69
True	9343	D left	69	18	IGHD6-6
True	9343	D right	69	18	IGHD6-6
True	9343	J	69	62	IGHJ6
False	9344	V	20	296	IGHV3-23
True	9344	D left	20	20	IGHD5-5
True	9344	D right	20	20	IGHD5-5
True	9344	J	20	48	IGHJ4
True	9345	V	92	296	IGHV3-74
True	9345	D left	92	16	IGHD4-17
False	9345	D right	92	16	IGHD4-17
True	9345	J	92	62	IGHJ6
True	9346	V	20	302	IGHV3-15
False	9346	D left	20	31	IGHD2-8
True	9346	D right	20	31	IGHD2-8
True	9346	J	20	48	IGHJ4
True	9347	V	38	296	IGHV1-69
True	9347	D left	38	20	IGHD1-26
True	9347	D right	38	20	IGHD1-26
True	9347	J	38	62	IGHJ6
False	9348	V	16	296	IGHV1-18
False	9348	D left	16	31	IGHD3-22
True	9348	D right	16	31	IGHD3-22
True	9348	J	16	48	IGHJ4
True	9349	V	5	299	IGHV4-61
True	9349	D left	5	31	IGHD3-3
True	9349	D right	5	31	IGHD3-3
True	9349	J	5	62	IGHJ6
True	9350	V	32	296	IGHV3-74
True	9350	D left	32	31	IGHD2-2
True	9350	D right	32	31	IGHD2-2
True	9350	J	32	48	IGHJ4
True	9351	V	55	296	IGHV1-69
True	9351	D left	55	31	IGHD2-2
True	9351	D right	55	31	IGHD2-2
True	9351	J	55	51	IGHJ5
False	9352	V	40	294	IGHV1-2
True	9352	D left	40	21	IGHD6-19
True	9352	D right	40	21	IGHD6-19
True	9352	J	40	52	IGHJ1
True	9353	V	52	301	IGHV2-70D
True	9353	D left	52	37	IGHD3-16
True	9353	D right	52	37	IGHD3-16
True	9353	J	52	48	IGHJ4
True	9354	V	8	296	IGHV5-51
True	9354	D left	8	17	IGHD1-7
True	9354	D right	8	17	IGHD1-7
True	9354	J	8	48	IGHJ4
False	9355	V	46	294	IGHV4-b
False	9355	D left	46	23	IGHD5-12
True	9355	D right	46	23	IGHD5-12
True	9355	J	46	48	IGHJ4
True	9356	V	57	301	IGHV2-70
True	9356	D left	57	20	IGHD5-5
True	9356	D right	57	20	IGHD5-5
True	9356	J	57	48	IGHJ4
True	9357	V	36	296	IGHV4-4
False	9357	D left	36	31	IGHD3-22
True	9357	D right	36	31	IGHD3-22
True	9357	J	36	48	IGHJ4
False	9358	V	30	296	IGHV3-23
True	9358	D left	30	31	IGHD2-15
True	9358	D right	30	31	IGHD2-15
True	9358	J	30	48	IGHJ4
True	9359	V	6	296	IGHV1-69
True	9359	D left	6	31	IGHD3-22
True	9359	D right	6	31	IGHD3-22
False	9359	J	6	48	IGHJ4
True	9360	V	21	301	IGHV2-5
True	9360	D left	21	31	IGHD3-22
True	9360	D right	21	31	IGHD3-22
True	9360	J	21	48	IGHJ4
False	9361	V	22	302	IGHV3-15
True	9361	D left	22	31	IGHD2-15
True	9361	D right	22	31	IGHD2-15
True	9361	J	22	48	IGHJ4
False	9362	V	13	294	IGHV3-30-3
True	9362	D left	13	20	IGHD5-24
True	9362	D right	13	20	IGHD5-24
True	9362	J	13	48	IGHJ4
True	9363	V	31	293	IGHV4-34
True	9363	D left	31	31	IGHD3-22
True	9363	D right	31	31	IGHD3-22
True	9363	J	31	48	IGHJ4
True	9364	V	7	296	IGHV1-3
True	9364	D left	7	21	IGHD6-13
True	9364	D right	7	21	IGHD6-13
True	9364	J	7	62	IGHJ6
False	9365	V	24	298	IGHV3-9
True	9365	D left	24	37	IGHD3-16
True	9365	D right	24	37	IGHD3-16
True	9365	J	24	48	IGHJ4
False	9366	V	23	296	IGHV3-48
True	9366	D left	23	21	IGHD6-19
True	9366	D right	23	21	IGHD6-19
True	9366	J	23	48	IGHJ4
False	9367	V	17	302	IGHV3-49
True	9367	D left	17	31	IGHD2-15
True	9367	D right	17	31	IGHD2-15
True	9367	J	17	53	IGHJ2
True	9368	V	84	293	IGHV4-59
False	9368	D left	84	21	IGHD6-19
True	9368	D right	84	21	IGHD6-19
True	9368	J	84	48	IGHJ4
True	9369	V	63	296	IGHV1-69
True	9369	D left	63	20	IGHD5-24
True	9369	D right	63	20	IGHD5-24
True	9369	J	63	48	IGHJ4
True	9370	V	62	296	IGHV1-24
True	9370	D left	62	31	IGHD2-15
True	9370	D right	62	31	IGHD2-15
True	9370	J	62	62	IGHJ6
False	9371	V	38	293	IGHV4-34
True	9371	D left	38	20	IGHD5-5
False	9371	D right	38	20	IGHD5-5
True	9371	J	38	48	IGHJ4
True	9372	V	36	293	IGHV4-59
True	9372	D left	36	20	IGHD1-26
True	9372	D right	36	20	IGHD1-26
False	9372	J	36	48	IGHJ4
False	9373	V	34	296	IGHV1-69
True	9373	D left	34	31	IGHD3-3
True	9373	D right	34	31	IGHD3-3
True	9373	J	34	51	IGHJ5
False	9374	V	14	296	IGHV3-11
True	9374	D left	14	21	IGHD6-19
True	9374	D right	14	21	IGHD6-19
True	9374	J	14	48	IGHJ4
False	9375	V	26	294	IGHV5-a
True	9375	D left	26	21	IGHD6-19
True	9375	D right	26	21	IGHD6-19
True	9375	J	26	53	IGHJ2
True	9376	V	65	296	IGHV4-4
True	9376	D left	65	31	IGHD2-2
True	9376	D right	65	31	IGHD2-2
True	9376	J	65	62	IGHJ6
False	9377	V	31	291	IGHV3-53
True	9377	D left	31	18	IGHD6-6
False	9377	D right	31	18	IGHD6-6
True	9377	J	31	48	IGHJ4
True	9378	V	81	296	IGHV1-24
True	9378	D left	81	31	IGHD2-2
True	9378	D right	81	31	IGHD2-2
True	9378	J	81	62	IGHJ6
False	9379	V	29	296	IGHV3-48
True	9379	D left	29	17	IGHD1-20
False	9379	D right	29	17	IGHD1-20
True	9379	J	29	62	IGHJ6
True	9380	V	22	296	IGHV3-48
True	9380	D left	22	31	IGHD3-10
True	9380	D right	22	31	IGHD3-10
True	9380	J	22	48	IGHJ4
True	9381	V	16	302	IGHV3-15
True	9381	D left	16	31	IGHD3-22
True	9381	D right	16	31	IGHD3-22
True	9381	J	16	48	IGHJ4
True	9382	V	11	298	IGHV3-43D
True	9382	D left	11	21	IGHD6-13
True	9382	D right	11	21	IGHD6-13
True	9382	J	11	48	IGHJ4
False	9383	V	33	293	IGHV4-34
True	9383	D left	33	31	IGHD3-22
True	9383	D right	33	31	IGHD3-22
True	9383	J	33	48	IGHJ4
False	9384	V	24	302	IGHV3-15
True	9384	D left	24	20	IGHD5-5
True	9384	D right	24	20	IGHD5-5
True	9384	J	24	48	IGHJ4
True	9385	V	53	298	IGHV3-9
