Clavage	N	Type	abundance	gen_length	subject_id
True	1269	J	9	48	IGHJ4
True	1270	V	8	296	IGHV5-51
False	1270	D left	8	21	IGHD6-19
True	1270	D right	8	21	IGHD6-19
True	1270	J	8	50	IGHJ3
True	1271	V	6	296	IGHV1-69
True	1271	D left	6	31	IGHD2-15
True	1271	D right	6	31	IGHD2-15
True	1271	J	6	51	IGHJ5
True	1272	V	18	296	IGHV3-7
True	1272	D left	18	16	IGHD4-17
True	1272	D right	18	16	IGHD4-17
True	1272	J	18	48	IGHJ4
True	1273	V	13	296	IGHV5-51
True	1273	D left	13	20	IGHD1-26
True	1273	D right	13	20	IGHD1-26
True	1273	J	13	50	IGHJ3
False	1274	V	16	296	IGHV3-7
True	1274	D left	16	28	IGHD2-21
True	1274	D right	16	28	IGHD2-21
True	1274	J	16	51	IGHJ5
False	1275	V	5	296	IGHV1-69
True	1275	D left	5	21	IGHD6-19
True	1275	D right	5	21	IGHD6-19
True	1275	J	5	48	IGHJ4
True	1276	V	5	296	IGHV3-30-3
True	1276	D left	5	21	IGHD6-19
False	1276	D right	5	21	IGHD6-19
True	1276	J	5	62	IGHJ6
True	1277	V	8	296	IGHV5-51
True	1277	D left	8	31	IGHD2-15
False	1277	D right	8	31	IGHD2-15
True	1277	J	8	53	IGHJ2
False	1278	V	10	296	IGHV7-4-1
False	1278	D left	10	31	IGHD3-22
True	1278	D right	10	31	IGHD3-22
True	1278	J	10	62	IGHJ6
True	1279	V	9	296	IGHV5-51
True	1279	D left	9	30	IGHD3-10
True	1279	D right	9	30	IGHD3-10
True	1279	J	9	50	IGHJ3
True	1280	V	5	296	IGHV1-69
False	1280	D left	5	21	IGHD6-13
True	1280	D right	5	21	IGHD6-13
True	1280	J	5	51	IGHJ5
False	1281	V	8	296	IGHV5-51
True	1281	D left	8	21	IGHD6-13
True	1281	D right	8	21	IGHD6-13
True	1281	J	8	48	IGHJ4
True	1282	V	8	301	IGHV2-5
True	1282	D left	8	31	IGHD3-22
True	1282	D right	8	31	IGHD3-22
False	1282	J	8	50	IGHJ3
True	1283	V	5	296	IGHV7-4-1
True	1283	D left	5	31	IGHD2-2
True	1283	D right	5	31	IGHD2-2
True	1283	J	5	52	IGHJ1
True	1284	V	6	294	IGHV3-30-3
True	1284	J	6	48	IGHJ4
True	1285	V	6	296	IGHV5-51
True	1285	D left	6	21	IGHD6-19
False	1285	D right	6	21	IGHD6-19
False	1285	J	6	50	IGHJ3
False	1286	V	5	296	IGHV3-74
True	1286	D left	5	31	IGHD3-9
True	1286	D right	5	31	IGHD3-9
True	1286	J	5	48	IGHJ4
False	1287	V	7	296	IGHV1-69
True	1287	D left	7	20	IGHD1-26
False	1287	D right	7	20	IGHD1-26
True	1287	J	7	48	IGHJ4
False	1288	V	7	299	IGHV4-39
True	1288	D left	7	31	IGHD3-22
True	1288	D right	7	31	IGHD3-22
True	1288	J	7	48	IGHJ4
True	1289	V	5	293	IGHV4-59
True	1289	D left	5	21	IGHD6-13
True	1289	D right	5	21	IGHD6-13
True	1289	J	5	48	IGHJ4
False	1290	V	11	302	IGHV3-15
True	1290	D left	11	20	IGHD1-26
True	1290	D right	11	20	IGHD1-26
True	1290	J	11	48	IGHJ4
True	1291	V	5	296	IGHV1-8
False	1291	D left	5	31	IGHD3-9
True	1291	D right	5	31	IGHD3-9
True	1291	J	5	62	IGHJ6
False	1292	V	6	296	IGHV5-51
True	1292	D left	6	21	IGHD6-13
True	1292	D right	6	21	IGHD6-13
True	1292	J	6	48	IGHJ4
True	1293	V	5	296	IGHV5-51
True	1293	D left	5	20	IGHD5-24
True	1293	D right	5	20	IGHD5-24
True	1293	J	5	48	IGHJ4
True	1294	V	8	296	IGHV5-51
True	1294	D left	8	21	IGHD6-19
True	1294	D right	8	21	IGHD6-19
False	1294	J	8	51	IGHJ5
True	1295	V	6	296	IGHV5-51
True	1295	D left	6	20	IGHD5-24
True	1295	D right	6	20	IGHD5-24
True	1295	J	6	48	IGHJ4
True	1296	V	8	296	IGHV3-30
True	1296	D left	8	20	IGHD1-26
True	1296	D right	8	20	IGHD1-26
True	1296	J	8	48	IGHJ4
True	1297	V	7	296	IGHV5-51
False	1297	D left	7	21	IGHD6-13
True	1297	D right	7	21	IGHD6-13
True	1297	J	7	48	IGHJ4
False	1298	V	5	296	IGHV1-18
True	1298	D left	5	21	IGHD6-13
True	1298	D right	5	21	IGHD6-13
True	1298	J	5	48	IGHJ4
True	1299	V	7	296	IGHV7-4-1
True	1299	D left	7	16	IGHD4-17
False	1299	D right	7	16	IGHD4-17
True	1299	J	7	62	IGHJ6
True	1300	V	6	296	IGHV1-18
True	1300	D left	6	20	IGHD1-26
True	1300	D right	6	20	IGHD1-26
True	1300	J	6	50	IGHJ3
False	1301	V	5	296	IGHV5-51
True	1301	D left	5	21	IGHD6-13
True	1301	D right	5	21	IGHD6-13
True	1301	J	5	62	IGHJ6
True	1302	V	8	296	IGHV5-51
True	1302	D left	8	31	IGHD3-10
True	1302	D right	8	31	IGHD3-10
True	1302	J	8	50	IGHJ3
True	1303	V	9	296	IGHV5-51
True	1303	D left	9	17	IGHD1-20
False	1303	D right	9	17	IGHD1-20
False	1303	J	9	50	IGHJ3
False	1304	V	5	296	IGHV5-51
True	1304	D left	5	31	IGHD3-10
True	1304	D right	5	31	IGHD3-10
True	1304	J	5	48	IGHJ4
True	1305	V	5	296	IGHV1-69
True	1305	D left	5	31	IGHD3-3
True	1305	D right	5	31	IGHD3-3
True	1305	J	5	62	IGHJ6
False	1306	V	11	296	IGHV5-51
True	1306	D left	11	20	IGHD5-24
True	1306	D right	11	20	IGHD5-24
True	1306	J	11	50	IGHJ3
True	1307	V	14	296	IGHV7-4-1
True	1307	D left	14	31	IGHD2-15
True	1307	D right	14	31	IGHD2-15
True	1307	J	14	51	IGHJ5
False	1308	V	7	305	IGHV6-1
True	1308	D left	7	37	IGHD3-16
True	1308	D right	7	37	IGHD3-16
True	1308	J	7	62	IGHJ6
False	1309	V	5	299	IGHV4-39
True	1309	D left	5	30	IGHD3-10
True	1309	D right	5	30	IGHD3-10
True	1309	J	5	62	IGHJ6
False	1310	V	5	296	IGHV1-46
True	1310	D left	5	21	IGHD6-13
True	1310	D right	5	21	IGHD6-13
True	1310	J	5	62	IGHJ6
True	1311	V	6	296	IGHV7-4-1
True	1311	D left	6	31	IGHD2-2
True	1311	D right	6	31	IGHD2-2
True	1311	J	6	62	IGHJ6
True	1312	V	12	296	IGHV3-30-3
True	1312	D left	12	21	IGHD6-13
False	1312	D right	12	21	IGHD6-13
True	1312	J	12	52	IGHJ1
False	1313	V	9	296	IGHV5-51
True	1313	D left	9	31	IGHD3-10
True	1313	D right	9	31	IGHD3-10
True	1313	J	9	50	IGHJ3
True	1314	V	8	296	IGHV5-51
True	1314	D left	8	37	IGHD3-16
True	1314	D right	8	37	IGHD3-16
True	1314	J	8	50	IGHJ3
False	1315	V	5	296	IGHV7-4-1
True	1315	D left	5	21	IGHD6-19
True	1315	D right	5	21	IGHD6-19
True	1315	J	5	48	IGHJ4
False	1316	V	11	296	IGHV7-4-1
True	1316	D left	11	30	IGHD3-10
True	1316	D right	11	30	IGHD3-10
False	1316	J	11	50	IGHJ3
True	1317	V	5	296	IGHV3-74
False	1317	D left	5	16	IGHD4-17
True	1317	D right	5	16	IGHD4-17
True	1317	J	5	51	IGHJ5
False	1318	V	6	296	IGHV5-51
True	1318	D left	6	21	IGHD6-13
False	1318	D right	6	21	IGHD6-13
True	1318	J	6	53	IGHJ2
True	1319	V	5	296	IGHV1-18
True	1319	D left	5	31	IGHD2-2
True	1319	D right	5	31	IGHD2-2
True	1319	J	5	51	IGHJ5
True	1320	V	5	296	IGHV5-51
True	1320	D left	5	30	IGHD3-10
True	1320	D right	5	30	IGHD3-10
True	1320	J	5	48	IGHJ4
False	1321	V	5	296	IGHV5-51
True	1321	D left	5	19	IGHD4-23
True	1321	D right	5	19	IGHD4-23
True	1321	J	5	48	IGHJ4
False	1322	V	6	296	IGHV1-18
True	1322	D left	6	20	IGHD5-24
True	1322	D right	6	20	IGHD5-24
True	1322	J	6	50	IGHJ3
False	1323	V	5	296	IGHV1-8
True	1323	D left	5	21	IGHD6-19
True	1323	D right	5	21	IGHD6-19
True	1323	J	5	62	IGHJ6
True	1324	V	6	296	IGHV1-69
True	1324	D left	6	31	IGHD2/OR15-2b
True	1324	D right	6	31	IGHD2/OR15-2b
False	1324	J	6	48	IGHJ4
True	1325	V	5	305	IGHV6-1
True	1325	D left	5	16	IGHD4-17
False	1325	D right	5	16	IGHD4-17
True	1325	J	5	48	IGHJ4
False	1326	V	5	296	IGHV7-4-1
True	1326	D left	5	31	IGHD3-9
True	1326	D right	5	31	IGHD3-9
True	1326	J	5	48	IGHJ4
True	1327	V	9	298	IGHV3-9
True	1327	D left	9	37	IGHD3-16
True	1327	D right	9	37	IGHD3-16
True	1327	J	9	62	IGHJ6
False	1328	V	8	299	IGHV4-39
True	1328	D left	8	31	IGHD3-9
True	1328	D right	8	31	IGHD3-9
True	1328	J	8	51	IGHJ5
True	1329	V	5	296	IGHV5-51
True	1329	D left	5	21	IGHD6-13
True	1329	D right	5	21	IGHD6-13
True	1329	J	5	53	IGHJ2
True	1330	V	8	296	IGHV7-4-1
True	1330	D left	8	31	IGHD3-22
True	1330	D right	8	31	IGHD3-22
True	1330	J	8	51	IGHJ5
True	1331	V	9	296	IGHV5-51
True	1331	D left	9	16	IGHD4-17
False	1331	D right	9	16	IGHD4-17
True	1331	J	9	53	IGHJ2
False	1332	V	5	305	IGHV6-1
True	1332	D left	5	20	IGHD5-24
True	1332	D right	5	20	IGHD5-24
True	1332	J	5	48	IGHJ4
False	1333	V	5	299	IGHV4-39
True	1333	D left	5	21	IGHD6-13
True	1333	D right	5	21	IGHD6-13
True	1333	J	5	53	IGHJ2
False	1334	V	5	296	IGHV5-51
True	1334	D left	5	30	IGHD3-10
True	1334	D right	5	30	IGHD3-10
True	1334	J	5	51	IGHJ5
True	1335	V	5	296	IGHV1-18
True	1335	D left	5	20	IGHD5-24
True	1335	D right	5	20	IGHD5-24
True	1335	J	5	48	IGHJ4
False	1336	V	10	296	IGHV5-51
True	1336	D left	10	31	IGHD3-9
True	1336	D right	10	31	IGHD3-9
True	1336	J	10	48	IGHJ4
True	1337	V	23	293	IGHV3-53
True	1337	J	23	51	IGHJ5
False	1338	V	5	296	IGHV1-18
True	1338	D left	5	21	IGHD6-13
True	1338	D right	5	21	IGHD6-13
True	1338	J	5	53	IGHJ2
False	1339	V	21	296	IGHV3-7
True	1339	D left	21	37	IGHD3-16
True	1339	D right	21	37	IGHD3-16
True	1339	J	21	48	IGHJ4
False	1340	V	5	296	IGHV7-4-1
True	1340	D left	5	31	IGHD3-10
True	1340	D right	5	31	IGHD3-10
True	1340	J	5	53	IGHJ2
True	1341	V	6	296	IGHV3-7
True	1341	D left	6	19	IGHD4-23
True	1341	D right	6	19	IGHD4-23
True	1341	J	6	48	IGHJ4
False	1342	V	5	296	IGHV1-69
True	1342	D left	5	31	IGHD2-2
True	1342	D right	5	31	IGHD2-2
True	1343	V	6	296	IGHV5-51
True	1343	D left	6	30	IGHD3-10
True	1343	D right	6	30	IGHD3-10
True	1343	J	6	62	IGHJ6
False	1344	V	5	296	IGHV7-4-1
True	1344	D left	5	31	IGHD2-2
True	1344	D right	5	31	IGHD2-2
True	1344	J	5	62	IGHJ6
False	1345	V	6	296	IGHV5-51
True	1345	D left	6	23	IGHD5-12
True	1345	D right	6	23	IGHD5-12
True	1345	J	6	62	IGHJ6
True	1346	V	6	296	IGHV1-69
True	1346	D left	6	31	IGHD3-22
True	1346	D right	6	31	IGHD3-22
False	1346	J	6	51	IGHJ5
False	1347	V	6	296	IGHV5-51
True	1347	D left	6	31	IGHD3-9
True	1347	D right	6	31	IGHD3-9
True	1347	J	6	48	IGHJ4
True	1348	V	7	296	IGHV5-51
True	1348	D left	7	21	IGHD6-19
False	1348	D right	7	21	IGHD6-19
False	1348	J	7	50	IGHJ3
True	1349	V	5	296	IGHV1-18
True	1349	D left	5	23	IGHD5-12
True	1349	D right	5	23	IGHD5-12
True	1349	J	5	50	IGHJ3
True	1350	V	5	296	IGHV5-51
True	1350	D left	5	20	IGHD5-24
True	1350	D right	5	20	IGHD5-24
True	1350	J	5	48	IGHJ4
True	1351	V	9	293	IGHV3-53
True	1351	D left	9	31	IGHD2-2
True	1351	D right	9	31	IGHD2-2
True	1351	J	9	62	IGHJ6
True	1352	V	5	302	IGHV3-49
True	1352	D left	5	11	IGHD7-27
False	1352	D right	5	11	IGHD7-27
False	1352	J	5	51	IGHJ5
True	1353	V	6	299	IGHV4-31
True	1353	D left	6	31	IGHD3-22
True	1353	D right	6	31	IGHD3-22
True	1353	J	6	53	IGHJ2
True	1354	V	5	296	IGHV5-51
True	1354	D left	5	31	IGHD3-10
True	1354	D right	5	31	IGHD3-10
True	1354	J	5	62	IGHJ6
False	1355	V	13	296	IGHV3-23
True	1355	D left	13	31	IGHD2-2
True	1355	D right	13	31	IGHD2-2
False	1355	J	13	53	IGHJ2
True	1356	V	5	296	IGHV1-3
True	1356	D left	5	31	IGHD2-15
True	1356	D right	5	31	IGHD2-15
True	1356	J	5	62	IGHJ6
True	1357	V	5	296	IGHV5-51
True	1357	D left	5	31	IGHD3-10
True	1357	D right	5	31	IGHD3-10
True	1357	J	5	48	IGHJ4
True	1358	V	6	296	IGHV5-51
False	1358	D left	6	31	IGHD3-9
True	1358	D right	6	31	IGHD3-9
True	1358	J	6	62	IGHJ6
True	1359	V	6	296	IGHV3-23
True	1359	D left	6	31	IGHD3-9
True	1359	D right	6	31	IGHD3-9
True	1359	J	6	62	IGHJ6
True	1360	V	6	296	IGHV1-18
True	1360	D left	6	23	IGHD5-12
True	1360	D right	6	23	IGHD5-12
False	1360	J	6	53	IGHJ2
False	1361	V	26	296	IGHV3-74
True	1361	D left	26	20	IGHD1-26
True	1361	D right	26	20	IGHD1-26
True	1361	J	26	51	IGHJ5
True	1362	V	8	296	IGHV3-7
True	1362	D left	8	17	IGHD1-20
False	1362	D right	8	17	IGHD1-20
True	1362	J	8	48	IGHJ4
False	1363	V	5	299	IGHV4-39
True	1363	J	5	51	IGHJ5
True	1364	V	5	298	IGHV3-9
True	1364	D left	5	21	IGHD6-13
True	1364	D right	5	21	IGHD6-13
True	1364	J	5	50	IGHJ3
False	1365	V	6	296	IGHV7-4-1
True	1365	D left	6	21	IGHD6-13
True	1365	D right	6	21	IGHD6-13
True	1365	J	6	50	IGHJ3
False	1366	V	14	296	IGHV7-4-1
True	1366	D left	14	23	IGHD5-12
True	1366	D right	14	23	IGHD5-12
False	1366	J	14	48	IGHJ4
False	1367	V	12	299	IGHV4-39
True	1367	D left	12	37	IGHD3-16
True	1367	D right	12	37	IGHD3-16
True	1367	J	12	50	IGHJ3
False	1368	V	5	296	IGHV1-69
True	1368	D left	5	20	IGHD1-26
True	1368	D right	5	20	IGHD1-26
False	1368	J	5	50	IGHJ3
False	1369	V	5	298	IGHV3-9
True	1369	D left	5	20	IGHD1-26
True	1369	D right	5	20	IGHD1-26
True	1369	J	5	53	IGHJ2
True	1370	V	5	305	IGHV6-1
True	1370	D left	5	21	IGHD6-13
False	1370	D right	5	21	IGHD6-13
True	1370	J	5	48	IGHJ4
True	1371	V	5	298	IGHV3-9
True	1371	D left	5	21	IGHD6-13
False	1371	D right	5	21	IGHD6-13
True	1371	J	5	51	IGHJ5
True	1372	V	5	296	IGHV3-11
True	1372	D left	5	31	IGHD3-10
True	1372	D right	5	31	IGHD3-10
True	1372	J	5	62	IGHJ6
True	1373	V	8	299	IGHV4-39
True	1373	D left	8	21	IGHD6-13
False	1373	D right	8	21	IGHD6-13
True	1373	J	8	51	IGHJ5
True	1374	V	6	296	IGHV5-51
True	1374	D left	6	21	IGHD6-13
True	1374	D right	6	21	IGHD6-13
False	1374	J	6	50	IGHJ3
True	1375	V	7	301	IGHV2-5
True	1375	D left	7	20	IGHD5-5
False	1375	D right	7	20	IGHD5-5
True	1375	J	7	50	IGHJ3
True	1376	V	5	297	IGHV2-5
False	1376	D left	5	31	IGHD3-10
True	1376	D right	5	31	IGHD3-10
True	1376	J	5	62	IGHJ6
True	1377	V	9	296	IGHV3-7
True	1377	D left	9	20	IGHD1-26
True	1377	D right	9	20	IGHD1-26
True	1377	J	9	48	IGHJ4
True	1378	V	6	296	IGHV7-4-1
True	1378	D left	6	16	IGHD4-11
True	1378	D right	6	16	IGHD4-11
True	1378	J	6	48	IGHJ4
False	1379	V	21	296	IGHV3-7
True	1379	D left	21	37	IGHD3-16
True	1379	D right	21	37	IGHD3-16
True	1379	J	21	48	IGHJ4
False	1380	V	7	294	IGHV3-30-3
True	1380	D left	7	21	IGHD6-13
True	1380	D right	7	21	IGHD6-13
True	1380	J	7	62	IGHJ6
False	1381	V	6	296	IGHV5-51
True	1381	D left	6	21	IGHD6-13
True	1381	D right	6	21	IGHD6-13
True	1381	J	6	51	IGHJ5
True	1382	V	7	296	IGHV1-3
True	1382	D left	7	21	IGHD6-19
True	1382	D right	7	21	IGHD6-19
True	1382	J	7	51	IGHJ5
True	1383	V	5	296	IGHV7-4-1
True	1383	D left	5	31	IGHD3-10
True	1383	D right	5	31	IGHD3-10
True	1383	J	5	62	IGHJ6
False	1384	V	6	296	IGHV1-18
True	1384	D left	6	21	IGHD6-19
False	1384	D right	6	21	IGHD6-19
True	1384	J	6	48	IGHJ4
True	1385	V	9	298	IGHV3-43
True	1385	D left	9	20	IGHD5-5
False	1385	D right	9	20	IGHD5-5
True	1385	J	9	62	IGHJ6
True	1386	V	9	296	IGHV5-51
False	1386	D left	9	31	IGHD3-22
True	1386	D right	9	31	IGHD3-22
True	1386	J	9	48	IGHJ4
True	1387	V	7	296	IGHV5-51
True	1387	D left	7	31	IGHD2-2
True	1387	D right	7	31	IGHD2-2
True	1387	J	7	48	IGHJ4
True	1388	V	6	305	IGHV6-1
True	1388	D left	6	21	IGHD6-13
True	1388	D right	6	21	IGHD6-13
True	1388	J	6	62	IGHJ6
True	1389	V	5	298	IGHV3-9
False	1389	D left	5	21	IGHD6-13
True	1389	D right	5	21	IGHD6-13
True	1389	J	5	48	IGHJ4
True	1390	V	6	296	IGHV1-69
True	1390	D left	6	31	IGHD3-10
True	1390	D right	6	31	IGHD3-10
True	1390	J	6	62	IGHJ6
True	1391	V	6	296	IGHV3-33
True	1391	D left	6	31	IGHD3-9
True	1391	D right	6	31	IGHD3-9
True	1391	J	6	48	IGHJ4
True	1392	V	9	296	IGHV5-51
True	1392	D left	9	17	IGHD1-1
False	1392	D right	9	17	IGHD1-1
True	1392	J	9	51	IGHJ5
False	1393	V	7	296	IGHV1-69
True	1393	D left	7	31	IGHD2-2
True	1393	D right	7	31	IGHD2-2
True	1393	J	7	48	IGHJ4
False	1394	V	5	296	IGHV7-4-1
True	1394	D left	5	21	IGHD6-13
True	1394	D right	5	21	IGHD6-13
True	1394	J	5	48	IGHJ4
False	1395	V	7	296	IGHV5-51
True	1395	D left	7	31	IGHD2-2
True	1395	D right	7	31	IGHD2-2
False	1395	J	7	50	IGHJ3
False	1396	V	11	296	IGHV3-7
True	1396	D left	11	31	IGHD3-3
True	1396	D right	11	31	IGHD3-3
True	1396	J	11	48	IGHJ4
True	1397	V	5	297	IGHV2-5
True	1397	D left	5	19	IGHD4-23
True	1397	D right	5	19	IGHD4-23
True	1397	J	5	48	IGHJ4
True	1398	V	8	302	IGHV3-72
True	1398	D left	8	19	IGHD4/OR15-4b
True	1398	D right	8	19	IGHD4/OR15-4b
True	1398	J	8	48	IGHJ4
True	1399	V	5	296	IGHV1-69
True	1399	D left	5	37	IGHD3-16
True	1399	D right	5	37	IGHD3-16
True	1399	J	5	48	IGHJ4
True	1400	V	7	296	IGHV1-3
True	1400	D left	7	37	IGHD3-16
True	1400	D right	7	37	IGHD3-16
True	1400	J	7	50	IGHJ3
True	1401	V	6	296	IGHV5-51
True	1401	D left	6	31	IGHD2-2
True	1401	D right	6	31	IGHD2-2
True	1401	J	6	50	IGHJ3
False	1402	V	6	296	IGHV3-7
True	1402	D left	6	21	IGHD6-13
True	1402	D right	6	21	IGHD6-13
True	1402	J	6	48	IGHJ4
True	1403	V	5	305	IGHV6-1
True	1403	D left	5	30	IGHD3-10
True	1403	D right	5	30	IGHD3-10
True	1403	J	5	50	IGHJ3
False	1404	V	5	296	IGHV1-69
True	1404	D left	5	31	IGHD3-10
True	1404	D right	5	31	IGHD3-10
True	1404	J	5	48	IGHJ4
True	1405	V	6	296	IGHV3-74
True	1405	D left	6	31	IGHD3-9
True	1405	D right	6	31	IGHD3-9
True	1405	J	6	50	IGHJ3
False	1406	V	8	296	IGHV5-51
True	1406	D left	8	31	IGHD3-22
True	1406	D right	8	31	IGHD3-22
True	1406	J	8	50	IGHJ3
False	1407	V	8	296	IGHV7-4-1
True	1407	D left	8	31	IGHD3-10
True	1407	D right	8	31	IGHD3-10
False	1407	J	8	50	IGHJ3
True	1408	V	5	299	IGHV4-39
True	1408	D left	5	31	IGHD3-10
True	1408	D right	5	31	IGHD3-10
False	1408	J	5	50	IGHJ3
True	1409	V	7	296	IGHV7-4-1
True	1409	D left	7	28	IGHD2-21
True	1409	D right	7	28	IGHD2-21
False	1409	J	7	50	IGHJ3
True	1410	V	17	293	IGHV4-59
True	1410	D left	17	21	IGHD6-13
True	1410	D right	17	21	IGHD6-13
True	1410	J	17	48	IGHJ4
True	1411	V	45	305	IGHV6-1
True	1411	D left	45	21	IGHD6-19
True	1411	D right	45	21	IGHD6-19
False	1411	J	45	50	IGHJ3
True	1412	V	5	296	IGHV5-51
True	1412	D left	5	31	IGHD3-3
True	1412	D right	5	31	IGHD3-3
True	1412	J	5	50	IGHJ3
True	1413	V	5	296	IGHV1-69
True	1413	D left	5	23	IGHD5-12
True	1413	D right	5	23	IGHD5-12
True	1413	J	5	50	IGHJ3
False	1414	V	6	293	IGHV3-13
True	1414	D left	6	21	IGHD6-19
True	1414	D right	6	21	IGHD6-19
True	1414	J	6	53	IGHJ2
True	1415	V	7	296	IGHV1-8
True	1415	D left	7	30	IGHD3-10
True	1415	D right	7	30	IGHD3-10
True	1415	J	7	62	IGHJ6
True	1416	V	6	296	IGHV5-51
True	1416	D left	6	16	IGHD4-17
True	1416	D right	6	16	IGHD4-17
True	1416	J	6	62	IGHJ6
False	1417	V	5	302	IGHV3-73
True	1417	D left	5	16	IGHD4-17
False	1417	D right	5	16	IGHD4-17
True	1417	J	5	52	IGHJ1
True	1418	V	5	296	IGHV5-51
True	1418	D left	5	31	IGHD3-3
True	1418	D right	5	31	IGHD3-3
True	1418	J	5	62	IGHJ6
True	1419	V	8	296	IGHV1-18
True	1419	D left	8	31	IGHD3-10
True	1419	D right	8	31	IGHD3-10
True	1419	J	8	62	IGHJ6
False	1420	V	5	299	IGHV4-39
True	1420	D left	5	31	IGHD3-3
True	1420	D right	5	31	IGHD3-3
True	1420	J	5	48	IGHJ4
True	1421	V	6	305	IGHV6-1
True	1421	D left	6	21	IGHD6-19
True	1421	D right	6	21	IGHD6-19
True	1421	J	6	62	IGHJ6
False	1422	V	5	296	IGHV5-51
True	1422	D left	5	31	IGHD3-10
True	1422	D right	5	31	IGHD3-10
True	1422	J	5	48	IGHJ4
True	1423	V	7	296	IGHV3-7
True	1423	D left	7	31	IGHD2-15
True	1423	D right	7	31	IGHD2-15
True	1423	J	7	48	IGHJ4
True	1424	V	7	296	IGHV1-69
True	1424	D left	7	31	IGHD3-22
True	1424	D right	7	31	IGHD3-22
True	1424	J	7	48	IGHJ4
False	1425	V	9	296	IGHV3-74
True	1425	D left	9	31	IGHD2-2
True	1425	D right	9	31	IGHD2-2
True	1425	J	9	48	IGHJ4
True	1426	V	5	296	IGHV1-18
True	1426	D left	5	23	IGHD5-12
True	1426	D right	5	23	IGHD5-12
True	1426	J	5	48	IGHJ4
True	1427	V	6	296	IGHV5-51
True	1427	D left	6	20	IGHD5-5
True	1427	D right	6	20	IGHD5-5
True	1427	J	6	48	IGHJ4
True	1428	V	8	296	IGHV5-51
True	1428	D left	8	19	IGHD4-23
True	1428	D right	8	19	IGHD4-23
True	1428	J	8	48	IGHJ4
True	1429	V	6	296	IGHV1-69
False	1429	D left	6	31	IGHD2-15
True	1429	D right	6	31	IGHD2-15
False	1429	J	6	52	IGHJ1
True	1430	V	5	296	IGHV1-69
False	1430	D left	5	16	IGHD4-17
False	1430	D right	5	16	IGHD4-17
True	1430	J	5	62	IGHJ6
True	1431	V	6	296	IGHV7-4-1
True	1431	D left	6	19	IGHD4-23
True	1431	D right	6	19	IGHD4-23
True	1431	J	6	50	IGHJ3
False	1432	V	14	296	IGHV5-51
True	1432	J	14	50	IGHJ3
False	1433	V	10	296	IGHV1-3
True	1433	D left	10	37	IGHD3-16
True	1433	D right	10	37	IGHD3-16
True	1433	J	10	48	IGHJ4
False	1434	V	22	296	IGHV3-7
True	1434	D left	22	23	IGHD5-12
True	1434	D right	22	23	IGHD5-12
True	1434	J	22	48	IGHJ4
True	1435	V	7	296	IGHV1-18
False	1435	D left	7	21	IGHD6-19
True	1435	D right	7	21	IGHD6-19
True	1435	J	7	48	IGHJ4
False	1436	V	5	296	IGHV1-69
True	1436	D left	5	20	IGHD1-26
True	1436	D right	5	20	IGHD1-26
True	1436	J	5	48	IGHJ4
False	1437	V	5	296	IGHV5-51
True	1437	D left	5	21	IGHD6-19
False	1437	D right	5	21	IGHD6-19
True	1437	J	5	48	IGHJ4
False	1438	V	6	296	IGHV1-69
True	1438	D left	6	31	IGHD3-10
True	1438	D right	6	31	IGHD3-10
True	1438	J	6	48	IGHJ4
True	1439	V	7	296	IGHV5-51
True	1439	D left	7	31	IGHD3-22
True	1439	D right	7	31	IGHD3-22
True	1439	J	7	50	IGHJ3
True	1440	V	11	305	IGHV6-1
True	1440	D left	11	21	IGHD6-19
True	1440	D right	11	21	IGHD6-19
False	1440	J	11	50	IGHJ3
False	1441	V	7	302	IGHV3-72
True	1441	D left	7	31	IGHD3-9
True	1441	D right	7	31	IGHD3-9
True	1441	J	7	48	IGHJ4
False	1442	V	14	305	IGHV6-1
True	1442	D left	14	30	IGHD3-10
True	1442	D right	14	30	IGHD3-10
True	1442	J	14	62	IGHJ6
True	1443	V	5	296	IGHV1-18
True	1443	D left	5	20	IGHD1-26
True	1443	D right	5	20	IGHD1-26
True	1443	J	5	50	IGHJ3
True	1444	V	8	298	IGHV3-9
True	1444	D left	8	37	IGHD3-16
True	1444	D right	8	37	IGHD3-16
True	1444	J	8	48	IGHJ4
True	1445	V	5	296	IGHV1-18
True	1445	D left	5	31	IGHD2-8
True	1445	D right	5	31	IGHD2-8
True	1445	J	5	62	IGHJ6
True	1446	V	7	296	IGHV5-51
True	1446	D left	7	31	IGHD3-10
True	1446	D right	7	31	IGHD3-10
True	1446	J	7	62	IGHJ6
False	1447	V	5	296	IGHV3-23
True	1447	D left	5	37	IGHD3-16
True	1447	D right	5	37	IGHD3-16
True	1447	J	5	48	IGHJ4
False	1448	V	5	296	IGHV7-4-1
True	1448	D left	5	21	IGHD6-13
True	1448	D right	5	21	IGHD6-13
True	1448	J	5	48	IGHJ4
False	1449	V	9	296	IGHV3-30
True	1449	D left	9	31	IGHD3-22
True	1449	D right	9	31	IGHD3-22
True	1449	J	9	50	IGHJ3
False	1450	V	6	296	IGHV7-4-1
True	1450	D left	6	31	IGHD3-9
True	1450	D right	6	31	IGHD3-9
True	1450	J	6	48	IGHJ4
True	1451	V	6	296	IGHV1-69
True	1451	D left	6	20	IGHD1-26
True	1451	D right	6	20	IGHD1-26
True	1451	J	6	48	IGHJ4
False	1452	V	5	296	IGHV3-23
True	1452	D left	5	21	IGHD6-19
